County,Date,New cases,Total cases
Davidson,2020-12-01,67,5389
Davidson,2020-12-02,85,5474
Davidson,2020-12-03,110,5584
Davidson,2020-12-04,95,5679
Davidson,2020-12-05,93,5772
Davidson,2020-12-06,68,5840
Davidson,2020-12-07,93,5933
Davidson,2020-12-08,73,6006
Davidson,2020-12-09,111,6117
Davidson,2020-12-10,113,6230
Davidson,2020-12-11,88,6318
Davidson,2020-12-12,103,6421
Davidson,2020-12-13,79,6500
Davidson,2020-12-14,60,6560
Davidson,2020-12-15,89,6649
Davie,2020-03-21,1,1
Davie,2020-03-26,1,2
Davie,2020-03-27,2,4
Davie,2020-03-28,2,6
Davie,2020-03-30,5,11
Davie,2020-04-02,1,12
Davie,2020-04-03,2,14
Davie,2020-04-04,2,16
Davie,2020-04-05,1,17
Davie,2020-04-06,3,20
Davie,2020-04-08,1,21
Davie,2020-04-09,1,22
Davie,2020-04-15,1,23
Davie,2020-04-20,1,24
Davie,2020-04-23,4,28
Davie,2020-04-24,1,29
Davie,2020-04-29,1,30
Davie,2020-04-30,1,31
Davie,2020-05-08,1,32
Davie,2020-05-09,3,35
Davie,2020-05-10,1,36
Davie,2020-05-11,1,37
Davie,2020-05-12,1,38
Davie,2020-05-13,2,40
Davie,2020-05-14,3,43
Davie,2020-05-15,2,45
Davie,2020-05-16,2,47
Davie,2020-05-17,1,48
Davie,2020-05-18,3,51
Davie,2020-05-19,4,55
Davie,2020-05-20,1,56
Davie,2020-05-21,6,62
Davie,2020-05-22,5,67
Davie,2020-05-23,2,69
Davie,2020-05-24,5,74
Davie,2020-05-25,2,76
Davie,2020-05-26,4,80
Davie,2020-05-27,2,82
Davie,2020-05-28,5,87
Davie,2020-05-29,4,91
Davie,2020-05-30,7,98
Davie,2020-05-31,4,102
Davie,2020-06-01,2,104
Davie,2020-06-02,1,105
Davie,2020-06-03,2,107
Davie,2020-06-04,3,110
Davie,2020-06-05,7,117
Davie,2020-06-06,1,118
Davie,2020-06-07,1,119
Davie,2020-06-08,3,122
Davie,2020-06-09,7,129
Davie,2020-06-10,3,132
Davie,2020-06-11,2,134
Davie,2020-06-12,2,136
Davie,2020-06-13,4,140
Davie,2020-06-14,3,143
Davie,2020-06-15,2,145
Davie,2020-06-17,7,152
Davie,2020-06-18,3,155
Davie,2020-06-19,1,156
Davie,2020-06-20,2,158
Davie,2020-06-21,1,159
Davie,2020-06-22,4,163
Davie,2020-06-23,3,166
Davie,2020-06-24,6,172
Davie,2020-06-25,5,177
Davie,2020-06-26,7,184
Davie,2020-06-27,8,192
Davie,2020-06-28,5,197
Davie,2020-06-29,3,200
Davie,2020-06-30,5,205
Davie,2020-07-01,5,210
Davie,2020-07-02,4,214
Davie,2020-07-03,3,217
Davie,2020-07-04,5,222
Davie,2020-07-05,9,231
Davie,2020-07-06,5,236
Davie,2020-07-07,1,237
Davie,2020-07-08,1,238
Davie,2020-07-09,4,242
Davie,2020-07-10,7,249
Davie,2020-07-11,4,253
Davie,2020-07-12,2,255
Davie,2020-07-13,1,256
Davie,2020-07-14,5,261
Davie,2020-07-15,2,263
Davie,2020-07-16,4,267
Davie,2020-07-17,3,270
Davie,2020-07-18,4,274
Davie,2020-07-19,3,277
Davie,2020-07-20,3,280
Davie,2020-07-21,2,282
Davie,2020-07-22,4,286
Davie,2020-07-23,7,293
Davie,2020-07-24,4,297
Davie,2020-07-25,4,301
Davie,2020-07-26,8,309
Davie,2020-07-27,7,316
Davie,2020-07-28,11,327
Davie,2020-07-29,16,343
Davie,2020-07-30,9,352
Davie,2020-07-31,13,365
Davie,2020-08-01,8,373
Davie,2020-08-02,9,382
Davie,2020-08-03,4,386
Davie,2020-08-04,4,390
Davie,2020-08-05,13,403
Davie,2020-08-06,10,413
Davie,2020-08-07,7,420
Davie,2020-08-08,1,421
Davie,2020-08-09,1,422
Davie,2020-08-10,2,424
Davie,2020-08-11,2,426
Davie,2020-08-12,3,429
Davie,2020-08-13,3,432
Davie,2020-08-14,4,436
Davie,2020-08-15,1,437
Davie,2020-08-16,2,439
Davie,2020-08-17,2,441
Davie,2020-08-18,3,444
Davie,2020-08-19,7,451
Davie,2020-08-20,4,455
Davie,2020-08-21,2,457
Davie,2020-08-22,1,458
Davie,2020-08-23,4,462
Davie,2020-08-24,2,464
Davie,2020-08-25,1,465
Davie,2020-08-26,2,467
Davie,2020-08-27,6,473
Davie,2020-08-28,1,474
Davie,2020-08-29,9,483
Davie,2020-08-30,1,484
Davie,2020-08-31,1,485
Davie,2020-09-01,5,490
Davie,2020-09-02,5,495
Davie,2020-09-03,2,497
Davie,2020-09-04,1,498
Davie,2020-09-05,2,500
Davie,2020-09-06,2,502
Davie,2020-09-07,2,504
Davie,2020-09-09,2,506
Davie,2020-09-10,4,510
Davie,2020-09-11,8,518
Davie,2020-09-12,1,519
Davie,2020-09-13,1,520
Davie,2020-09-14,1,521
Davie,2020-09-15,2,523
Davie,2020-09-16,1,524
Davie,2020-09-17,2,526
Davie,2020-09-18,3,529
Davie,2020-09-19,4,533
Davie,2020-09-20,1,534
Davie,2020-09-21,3,537
Davie,2020-09-22,1,538
Davie,2020-09-23,5,543
Davie,2020-09-24,9,552
Davie,2020-09-25,3,555
Davie,2020-09-26,4,559
Davie,2020-09-27,3,562
Davie,2020-09-28,7,569
Davie,2020-09-29,5,574
Davie,2020-09-30,7,581
Davie,2020-10-01,3,584
Davie,2020-10-02,6,590
Davie,2020-10-03,4,594
Davie,2020-10-04,8,602
Davie,2020-10-05,1,603
Davie,2020-10-06,4,607
Davie,2020-10-07,8,615
Davie,2020-10-08,7,622
Davie,2020-10-09,7,629
Davie,2020-10-10,8,637
Davie,2020-10-11,7,644
Davie,2020-10-12,7,651
Davie,2020-10-13,13,664
Davie,2020-10-14,9,673
Davie,2020-10-15,8,681
Davie,2020-10-16,9,690
Davie,2020-10-17,7,697
Davie,2020-10-18,4,701
Davie,2020-10-19,6,707
Davie,2020-10-20,8,715
Davie,2020-10-21,6,721
Davie,2020-10-22,5,726
Davie,2020-10-23,5,731
Davie,2020-10-24,7,738
Davie,2020-10-25,6,744
Davie,2020-10-26,2,746
Davie,2020-10-27,10,756
Davie,2020-10-28,8,764
Davie,2020-10-29,6,770
Davie,2020-10-30,4,774
Davie,2020-10-31,9,783
Davie,2020-11-01,4,787
Davie,2020-11-02,7,794
Davie,2020-11-03,7,801
Davie,2020-11-04,12,813
Davie,2020-11-05,13,826
Davie,2020-11-06,14,840
Davie,2020-11-07,12,852
Davie,2020-11-08,10,862
Davie,2020-11-09,10,872
Davie,2020-11-10,22,894
Davie,2020-11-11,24,918
Davie,2020-11-12,15,933
Davie,2020-11-13,9,942
Davie,2020-11-14,8,950
Davie,2020-11-15,13,963
Davie,2020-11-16,18,981
Davie,2020-11-17,25,1006
Davie,2020-11-18,29,1035
Davie,2020-11-19,25,1060
Davie,2020-11-20,19,1079
Davie,2020-11-21,6,1085
Davie,2020-11-22,8,1093
Davie,2020-11-23,19,1112
Davie,2020-11-24,13,1125
Davie,2020-11-25,24,1149
Davie,2020-11-26,13,1162
Davie,2020-11-27,14,1176
Davie,2020-11-28,13,1189
Davie,2020-11-29,10,1199
Davie,2020-11-30,10,1209
Davie,2020-12-01,15,1224
Davie,2020-12-02,19,1243
Davie,2020-12-03,24,1267
Davie,2020-12-04,22,1289
Davie,2020-12-05,21,1310
Davie,2020-12-06,21,1331
Davie,2020-12-07,17,1348
Davie,2020-12-08,15,1363
Davie,2020-12-09,37,1400
Davie,2020-12-10,26,1426
Davie,2020-12-11,17,1443
Davie,2020-12-12,28,1471
Davie,2020-12-13,26,1497
Davie,2020-12-14,13,1510
Davie,2020-12-15,32,1542
Duplin,2020-03-18,1,1
Duplin,2020-03-19,1,2
Duplin,2020-04-02,2,4
Duplin,2020-04-03,1,5
Duplin,2020-04-06,1,6
Duplin,2020-04-07,1,7
Duplin,2020-04-08,5,12
Duplin,2020-04-09,1,13
Duplin,2020-04-10,1,14
Duplin,2020-04-11,2,16
Duplin,2020-04-13,1,17
Duplin,2020-04-15,1,18
Duplin,2020-04-16,2,20
Duplin,2020-04-17,3,23
Duplin,2020-04-18,3,26
Duplin,2020-04-19,3,29
Duplin,2020-04-20,4,33
Duplin,2020-04-21,3,36
Duplin,2020-04-22,5,41
Duplin,2020-04-23,4,45
Duplin,2020-04-24,14,59
Duplin,2020-04-25,8,67
Duplin,2020-04-26,6,73
Duplin,2020-04-27,4,77
Duplin,2020-04-28,2,79
Duplin,2020-04-29,20,99
Duplin,2020-04-30,13,112
Duplin,2020-05-01,5,117
Duplin,2020-05-02,5,122
Duplin,2020-05-03,9,131
Duplin,2020-05-04,8,139
Duplin,2020-05-05,10,149
Duplin,2020-05-06,16,165
Duplin,2020-05-07,25,190
Duplin,2020-05-08,35,225
Duplin,2020-05-09,26,251
Duplin,2020-05-10,16,267
Duplin,2020-05-11,4,271
Duplin,2020-05-12,10,281
Duplin,2020-05-13,26,307
Duplin,2020-05-14,34,341
Duplin,2020-05-15,32,373
Duplin,2020-05-16,19,392
Duplin,2020-05-17,25,417
Duplin,2020-05-18,52,469
Duplin,2020-05-19,10,479
Duplin,2020-05-20,41,520
Duplin,2020-05-21,46,566
Duplin,2020-05-22,43,609
Duplin,2020-05-23,34,643
Duplin,2020-05-24,31,674
Duplin,2020-05-25,16,690
Duplin,2020-05-26,40,730
Duplin,2020-05-27,10,740
Duplin,2020-05-28,34,774
Duplin,2020-05-29,45,819
Duplin,2020-05-30,37,856
Duplin,2020-05-31,16,872
Duplin,2020-06-01,19,891
Duplin,2020-06-02,19,910
Duplin,2020-06-03,30,940
Duplin,2020-06-04,38,978
Duplin,2020-06-05,22,1000
Duplin,2020-06-06,37,1037
Duplin,2020-06-07,45,1082
Duplin,2020-06-08,12,1094
Duplin,2020-06-09,14,1108
Duplin,2020-06-10,22,1130
Duplin,2020-06-11,37,1167
Duplin,2020-06-12,11,1178
Duplin,2020-06-13,38,1216
Duplin,2020-06-14,35,1251
Duplin,2020-06-15,8,1259
Duplin,2020-06-16,6,1265
Duplin,2020-06-17,34,1299
Duplin,2020-06-18,32,1331
Duplin,2020-06-19,33,1364
Duplin,2020-06-20,13,1377
Duplin,2020-06-21,20,1397
Duplin,2020-06-22,4,1401
Duplin,2020-06-23,10,1411
Duplin,2020-06-24,9,1420
Duplin,2020-06-25,26,1446
Duplin,2020-06-26,17,1463
Duplin,2020-06-27,13,1476
Duplin,2020-06-28,18,1494
Duplin,2020-06-29,6,1500
Duplin,2020-06-30,15,1515
Duplin,2020-07-01,23,1538
Duplin,2020-07-02,13,1551
Duplin,2020-07-03,13,1564
Duplin,2020-07-04,17,1581
Duplin,2020-07-05,12,1593
Duplin,2020-07-06,13,1606
Duplin,2020-07-07,18,1624
Duplin,2020-07-08,13,1637
Duplin,2020-07-09,6,1643
Duplin,2020-07-10,16,1659
Duplin,2020-07-11,8,1667
Duplin,2020-07-12,9,1676
Duplin,2020-07-13,17,1693
Duplin,2020-07-14,25,1718
Duplin,2020-07-15,5,1723
Duplin,2020-07-16,7,1730
Duplin,2020-07-17,7,1737
Duplin,2020-07-18,22,1759
Duplin,2020-07-19,10,1769
Duplin,2020-07-20,15,1784
Duplin,2020-07-21,17,1801
Duplin,2020-07-22,13,1814
Duplin,2020-07-23,11,1825
Duplin,2020-07-24,10,1835
Duplin,2020-07-25,19,1854
Duplin,2020-07-26,15,1869
Duplin,2020-07-27,15,1884
Duplin,2020-07-28,10,1894
Duplin,2020-07-29,8,1902
Duplin,2020-07-30,14,1916
Duplin,2020-07-31,11,1927
Duplin,2020-08-01,9,1936
Duplin,2020-08-02,1,1937
Duplin,2020-08-03,6,1943
Duplin,2020-08-04,6,1949
Duplin,2020-08-05,8,1957
Duplin,2020-08-06,7,1964
Duplin,2020-08-07,23,1987
Duplin,2020-08-08,3,1990
Duplin,2020-08-09,2,1992
Duplin,2020-08-10,3,1995
Duplin,2020-08-11,3,1998
Duplin,2020-08-12,5,2003
Duplin,2020-08-13,4,2007
Duplin,2020-08-14,6,2013
Duplin,2020-08-15,3,2016
Duplin,2020-08-16,2,2018
Duplin,2020-08-17,6,2024
Duplin,2020-08-18,5,2029
Duplin,2020-08-19,3,2032
Duplin,2020-08-20,2,2034
Duplin,2020-08-21,4,2038
Duplin,2020-08-22,5,2043
Duplin,2020-08-23,2,2045
Duplin,2020-08-24,1,2046
Duplin,2020-08-25,3,2049
Duplin,2020-08-26,4,2053
Duplin,2020-08-27,2,2055
Duplin,2020-08-28,3,2058
Duplin,2020-08-29,3,2061
Duplin,2020-08-30,5,2066
Duplin,2020-08-31,1,2067
Duplin,2020-09-01,2,2069
Duplin,2020-09-02,4,2073
Duplin,2020-09-03,2,2075
Duplin,2020-09-04,5,2080
Duplin,2020-09-05,2,2082
Duplin,2020-09-06,1,2083
Duplin,2020-09-08,1,2084
Duplin,2020-09-09,11,2095
Duplin,2020-09-10,6,2101
Duplin,2020-09-11,4,2105
Duplin,2020-09-12,1,2106
Duplin,2020-09-14,3,2109
Duplin,2020-09-15,3,2112
Duplin,2020-09-16,3,2115
Duplin,2020-09-17,7,2122
Duplin,2020-09-18,4,2126
Duplin,2020-09-19,3,2129
Duplin,2020-09-20,3,2132
Duplin,2020-09-21,4,2136
Duplin,2020-09-22,2,2138
Duplin,2020-09-23,8,2146
Duplin,2020-09-24,2,2148
Duplin,2020-09-25,3,2151
Duplin,2020-09-26,2,2153
Duplin,2020-09-27,0,2153
Duplin,2020-09-28,2,2155
Duplin,2020-09-29,1,2156
Duplin,2020-09-30,9,2165
Duplin,2020-10-01,9,2174
Duplin,2020-10-02,8,2182
Duplin,2020-10-03,9,2191
Duplin,2020-10-04,18,2209
Duplin,2020-10-05,4,2213
Duplin,2020-10-06,9,2222
Duplin,2020-10-07,5,2227
Duplin,2020-10-08,2,2229
Duplin,2020-10-09,7,2236
Duplin,2020-10-10,6,2242
Duplin,2020-10-11,12,2254
Duplin,2020-10-12,6,2260
Duplin,2020-10-13,1,2261
Duplin,2020-10-14,5,2266
Duplin,2020-10-15,13,2279
Duplin,2020-10-16,3,2282
Duplin,2020-10-17,2,2284
Duplin,2020-10-18,4,2288
Duplin,2020-10-19,3,2291
Duplin,2020-10-20,4,2295
Duplin,2020-10-21,7,2302
Duplin,2020-10-22,14,2316
Duplin,2020-10-23,6,2322
Duplin,2020-10-24,4,2326
Duplin,2020-10-25,16,2342
Duplin,2020-10-26,6,2348
Duplin,2020-10-27,12,2360
Duplin,2020-10-28,9,2369
Duplin,2020-10-29,11,2380
Duplin,2020-10-30,7,2387
Duplin,2020-10-31,13,2400
Duplin,2020-11-01,9,2409
Duplin,2020-11-02,4,2413
Duplin,2020-11-03,4,2417
Duplin,2020-11-04,6,2423
Duplin,2020-11-05,5,2428
Duplin,2020-11-06,4,2432
Duplin,2020-11-07,5,2437
Duplin,2020-11-08,9,2446
Duplin,2020-11-09,3,2449
Duplin,2020-11-10,9,2458
Duplin,2020-11-11,9,2467
Duplin,2020-11-12,17,2484
Duplin,2020-11-13,3,2487
Duplin,2020-11-14,18,2505
Duplin,2020-11-15,5,2510
Duplin,2020-11-16,13,2523
Duplin,2020-11-17,14,2537
Duplin,2020-11-18,20,2557
Duplin,2020-11-19,9,2566
Duplin,2020-11-20,10,2576
Duplin,2020-11-21,12,2588
Duplin,2020-11-22,13,2601
Duplin,2020-11-23,13,2614
Duplin,2020-11-24,12,2626
Duplin,2020-11-25,8,2634
Duplin,2020-11-26,11,2645
Duplin,2020-11-27,14,2659
Duplin,2020-11-28,14,2673
Duplin,2020-11-29,8,2681
Duplin,2020-11-30,5,2686
Duplin,2020-12-01,18,2704
Duplin,2020-12-02,10,2714
Duplin,2020-12-03,9,2723
Duplin,2020-12-04,15,2738
Duplin,2020-12-05,10,2748
Duplin,2020-12-06,8,2756
Duplin,2020-12-07,10,2766
Duplin,2020-12-08,23,2789
Duplin,2020-12-09,23,2812
Duplin,2020-12-10,17,2829
Duplin,2020-12-11,20,2849
Duplin,2020-12-12,15,2864
Duplin,2020-12-13,14,2878
Duplin,2020-12-14,11,2889
Duplin,2020-12-15,11,2900
Durham,2020-03-14,1,1
Durham,2020-03-17,11,12
Durham,2020-03-18,21,33
Durham,2020-03-20,6,39
Durham,2020-03-21,2,41
Durham,2020-03-22,2,43
Durham,2020-03-23,23,66
Durham,2020-03-24,7,73
Durham,2020-03-25,8,81
Durham,2020-03-26,9,90
Durham,2020-03-27,8,98
Durham,2020-03-28,6,104
Durham,2020-03-29,4,108
Durham,2020-03-30,18,126
Durham,2020-03-31,9,135
Durham,2020-04-01,21,156
Durham,2020-04-02,9,165
Durham,2020-04-03,21,186
Durham,2020-04-04,7,193
Durham,2020-04-05,2,195
Durham,2020-04-06,12,207
Durham,2020-04-07,23,230
Durham,2020-04-08,16,246
Durham,2020-04-09,12,258
Durham,2020-04-10,10,268
Durham,2020-04-11,7,275
Durham,2020-04-12,13,288
Durham,2020-04-13,19,307
Durham,2020-04-14,29,336
Durham,2020-04-15,18,354
Durham,2020-04-16,8,362
Durham,2020-04-17,17,379
Durham,2020-04-18,11,390
Durham,2020-04-19,19,409
Durham,2020-04-20,11,420
Durham,2020-04-21,23,443
Durham,2020-04-22,23,466
Durham,2020-04-23,33,499
Durham,2020-04-24,24,523
Durham,2020-04-25,22,545
Durham,2020-04-26,114,659
Durham,2020-04-27,49,708
Durham,2020-04-28,7,715
Durham,2020-04-29,18,733
Durham,2020-04-30,8,741
Durham,2020-05-01,29,770
Durham,2020-05-02,17,787
Durham,2020-05-03,5,792
Durham,2020-05-04,5,797
Durham,2020-05-05,19,816
Durham,2020-05-06,20,836
Durham,2020-05-07,10,846
Durham,2020-05-08,18,864
Durham,2020-05-09,13,877
Durham,2020-05-10,11,888
Durham,2020-05-11,11,899
Durham,2020-05-12,16,915
Durham,2020-05-13,28,943
Durham,2020-05-14,13,956
Durham,2020-05-15,28,984
Durham,2020-05-16,11,995
Durham,2020-05-17,33,1028
Durham,2020-05-18,24,1052
Durham,2020-05-19,28,1080
Durham,2020-05-20,49,1129
Durham,2020-05-21,37,1166
Durham,2020-05-22,57,1223
Durham,2020-05-23,28,1251
Durham,2020-05-24,46,1297
Durham,2020-05-25,26,1323
Durham,2020-05-26,24,1347
Durham,2020-05-27,63,1410
Durham,2020-05-28,78,1488
Durham,2020-05-29,56,1544
Durham,2020-05-30,72,1616
Durham,2020-05-31,51,1667
Durham,2020-06-01,51,1718
Durham,2020-06-02,63,1781
Durham,2020-06-03,59,1840
Durham,2020-06-04,102,1942
Durham,2020-06-05,101,2043
Durham,2020-06-06,80,2123
Durham,2020-06-07,88,2211
Durham,2020-06-08,49,2260
Durham,2020-06-09,89,2349
Durham,2020-06-10,70,2419
Durham,2020-06-11,77,2496
Durham,2020-06-12,92,2588
Durham,2020-06-13,105,2693
Durham,2020-06-14,68,2761
Durham,2020-06-15,56,2817
Durham,2020-06-16,86,2903
Durham,2020-06-17,59,2962
Durham,2020-06-18,70,3032
Durham,2020-06-19,75,3107
Durham,2020-06-20,96,3203
Durham,2020-06-21,36,3239
Durham,2020-06-22,45,3284
Durham,2020-06-23,71,3355
Durham,2020-06-24,73,3428
Durham,2020-06-25,76,3504
Durham,2020-06-26,66,3570
Durham,2020-06-27,50,3620
Durham,2020-06-28,54,3674
Durham,2020-06-29,31,3705
Durham,2020-06-30,112,3817
Durham,2020-07-01,93,3910
Durham,2020-07-02,77,3987
Durham,2020-07-03,53,4040
Durham,2020-07-04,73,4113
Durham,2020-07-05,27,4140
Durham,2020-07-06,35,4175
Durham,2020-07-07,54,4229
Durham,2020-07-08,88,4317
Durham,2020-07-09,83,4400
Durham,2020-07-10,71,4471
Durham,2020-07-11,81,4552
Durham,2020-07-12,72,4624
Durham,2020-07-13,70,4694
Durham,2020-07-14,63,4757
Durham,2020-07-15,73,4830
Durham,2020-07-16,75,4905
Durham,2020-07-17,70,4975
Durham,2020-07-18,68,5043
Durham,2020-07-19,62,5105
Durham,2020-07-20,68,5173
Durham,2020-07-21,46,5219
Durham,2020-07-22,88,5307
Durham,2020-07-23,62,5369
Durham,2020-07-24,60,5429
Durham,2020-07-25,58,5487
Durham,2020-07-26,46,5533
Durham,2020-07-27,32,5565
Durham,2020-07-28,62,5627
Durham,2020-07-29,54,5681
Durham,2020-07-30,76,5757
Durham,2020-07-31,66,5823
Durham,2020-08-01,45,5868
Durham,2020-08-02,27,5895
Durham,2020-08-03,34,5929
Durham,2020-08-04,45,5974
Durham,2020-08-05,48,6022
Durham,2020-08-06,47,6069
Durham,2020-08-07,25,6094
Durham,2020-08-08,60,6154
Durham,2020-08-09,35,6189
Durham,2020-08-10,22,6211
Durham,2020-08-11,34,6245
Durham,2020-08-12,55,6300
Durham,2020-08-13,36,6336
Durham,2020-08-14,47,6383
Durham,2020-08-15,43,6426
Durham,2020-08-16,26,6452
Durham,2020-08-17,17,6469
Durham,2020-08-18,25,6494
Durham,2020-08-19,48,6542
Durham,2020-08-20,24,6566
Durham,2020-08-21,43,6609
Durham,2020-08-22,25,6634
Durham,2020-08-23,23,6657
Durham,2020-08-24,24,6681
Durham,2020-08-25,48,6729
Durham,2020-08-26,59,6788
Durham,2020-08-27,48,6836
Durham,2020-08-28,25,6861
Durham,2020-08-29,37,6898
Durham,2020-08-30,29,6927
Durham,2020-08-31,27,6954
Durham,2020-09-01,26,6980
Durham,2020-09-02,46,7026
Durham,2020-09-03,37,7063
Durham,2020-09-04,40,7103
Durham,2020-09-05,17,7120
Durham,2020-09-06,12,7132
Durham,2020-09-07,15,7147
Durham,2020-09-08,14,7161
Durham,2020-09-09,47,7208
Durham,2020-09-10,26,7234
Durham,2020-09-11,35,7269
Durham,2020-09-12,27,7296
Durham,2020-09-13,11,7307
Durham,2020-09-14,16,7323
Durham,2020-09-15,47,7370
Durham,2020-09-16,37,7407
Durham,2020-09-17,29,7436
Durham,2020-09-18,43,7479
Durham,2020-09-19,22,7501
Durham,2020-09-20,21,7522
Durham,2020-09-21,31,7553
Durham,2020-09-22,26,7579
Durham,2020-09-23,46,7625
Durham,2020-09-24,24,7649
Durham,2020-09-25,43,7692
Durham,2020-09-26,34,7726
Durham,2020-09-27,17,7743
Durham,2020-09-28,28,7771
Durham,2020-09-29,48,7819
Durham,2020-09-30,40,7859
Durham,2020-10-01,35,7894
Durham,2020-10-02,37,7931
Durham,2020-10-03,20,7951
Durham,2020-10-04,42,7993
Durham,2020-10-05,18,8011
Durham,2020-10-06,47,8058
Durham,2020-10-07,58,8116
Durham,2020-10-08,50,8166
Durham,2020-10-09,47,8213
Durham,2020-10-10,44,8257
Durham,2020-10-11,33,8290
Durham,2020-10-12,21,8311
Durham,2020-10-13,72,8383
Durham,2020-10-14,54,8437
Durham,2020-10-15,50,8487
Durham,2020-10-16,34,8521
Durham,2020-10-17,40,8561
Durham,2020-10-18,34,8595
Durham,2020-10-19,30,8625
Durham,2020-10-20,55,8680
Durham,2020-10-21,52,8732
Durham,2020-10-22,34,8766
Durham,2020-10-23,65,8831
Durham,2020-10-24,34,8865
Durham,2020-10-25,38,8903
Durham,2020-10-26,92,8995
Durham,2020-10-27,46,9041
Durham,2020-10-28,58,9099
Durham,2020-10-29,76,9175
Durham,2020-10-30,63,9238
Durham,2020-10-31,48,9286
Durham,2020-11-01,40,9326
Durham,2020-11-02,78,9404
Durham,2020-11-03,50,9454
Durham,2020-11-04,58,9512
Durham,2020-11-05,107,9619
Durham,2020-11-06,76,9695
Durham,2020-11-07,50,9745
Durham,2020-11-08,52,9797
Durham,2020-11-09,80,9877
Durham,2020-11-10,84,9961
Durham,2020-11-11,59,10020
Durham,2020-11-12,107,10127
Durham,2020-11-13,80,10207
Durham,2020-11-14,86,10293
Durham,2020-11-15,49,10342
Durham,2020-11-16,73,10415
Durham,2020-11-17,55,10470
Durham,2020-11-18,68,10538
Durham,2020-11-19,77,10615
Durham,2020-11-20,97,10712
Durham,2020-11-21,48,10760
Durham,2020-11-22,56,10816
Durham,2020-11-23,75,10891
Durham,2020-11-24,103,10994
Durham,2020-11-25,115,11109
Durham,2020-11-26,75,11184
Durham,2020-11-27,67,11251
Durham,2020-11-28,59,11310
Durham,2020-11-29,45,11355
Durham,2020-11-30,98,11453
Durham,2020-12-01,67,11520
Durham,2020-12-02,120,11640
Durham,2020-12-03,106,11746
Durham,2020-12-04,78,11824
Durham,2020-12-05,97,11921
Durham,2020-12-06,85,12006
Durham,2020-12-07,140,12146
Durham,2020-12-08,103,12249
Durham,2020-12-09,163,12412
Durham,2020-12-10,119,12531
Durham,2020-12-11,167,12698
Durham,2020-12-12,101,12799
Durham,2020-12-13,55,12854
Durham,2020-12-14,106,12960
Durham,2020-12-15,91,13051
Edgecombe,2020-03-27,1,1
Edgecombe,2020-03-29,2,3
Edgecombe,2020-04-01,1,4
Edgecombe,2020-04-02,1,5
Edgecombe,2020-04-03,1,6
Edgecombe,2020-04-05,1,7
Edgecombe,2020-04-06,4,11
Edgecombe,2020-04-07,2,13
Edgecombe,2020-04-08,2,15
Edgecombe,2020-04-09,3,18
Edgecombe,2020-04-10,4,22
Edgecombe,2020-04-11,1,23
Edgecombe,2020-04-12,2,25
Edgecombe,2020-04-13,5,30
Edgecombe,2020-04-14,4,34
Edgecombe,2020-04-15,6,40
Edgecombe,2020-04-16,2,42
Edgecombe,2020-04-17,4,46
Edgecombe,2020-04-18,8,54
Edgecombe,2020-04-19,1,55
Edgecombe,2020-04-21,4,59
Edgecombe,2020-04-22,2,61
Edgecombe,2020-04-23,5,66
Edgecombe,2020-04-24,3,69
Edgecombe,2020-04-25,2,71
Edgecombe,2020-04-26,2,73
Edgecombe,2020-04-28,6,79
Edgecombe,2020-04-29,5,84
Edgecombe,2020-04-30,11,95
Edgecombe,2020-05-01,2,97
Edgecombe,2020-05-02,6,103
Edgecombe,2020-05-03,11,114
Edgecombe,2020-05-04,7,121
Edgecombe,2020-05-05,4,125
Edgecombe,2020-05-06,9,134
Edgecombe,2020-05-07,2,136
Edgecombe,2020-05-08,11,147
Edgecombe,2020-05-09,2,149
Edgecombe,2020-05-10,3,152
Edgecombe,2020-05-11,2,154
Edgecombe,2020-05-12,1,155
Edgecombe,2020-05-13,4,159
Edgecombe,2020-05-14,6,165
Edgecombe,2020-05-15,2,167
Edgecombe,2020-05-17,2,169
Edgecombe,2020-05-19,2,171
Edgecombe,2020-05-20,2,173
Edgecombe,2020-05-21,1,174
Edgecombe,2020-05-22,7,181
Edgecombe,2020-05-23,7,188
Edgecombe,2020-05-26,1,189
Edgecombe,2020-05-28,1,190
Edgecombe,2020-05-29,7,197
Edgecombe,2020-05-30,3,200
Edgecombe,2020-05-31,3,203
Edgecombe,2020-06-01,5,208
Edgecombe,2020-06-02,2,210
Edgecombe,2020-06-03,5,215
Edgecombe,2020-06-05,7,222
Edgecombe,2020-06-06,7,229
Edgecombe,2020-06-07,4,233
Edgecombe,2020-06-09,1,234
Edgecombe,2020-06-10,2,236
Edgecombe,2020-06-11,2,238
Edgecombe,2020-06-12,7,245
Edgecombe,2020-06-13,10,255
Edgecombe,2020-06-14,1,256
Edgecombe,2020-06-15,1,257
Edgecombe,2020-06-17,2,259
Edgecombe,2020-06-18,5,264
Edgecombe,2020-06-19,3,267
Edgecombe,2020-06-20,6,273
Edgecombe,2020-06-21,1,274
Edgecombe,2020-06-22,5,279
Edgecombe,2020-06-23,10,289
Edgecombe,2020-06-24,4,293
Edgecombe,2020-06-25,9,302
Edgecombe,2020-06-26,7,309
Edgecombe,2020-06-27,5,314
Edgecombe,2020-06-28,1,315
Edgecombe,2020-06-29,2,317
Edgecombe,2020-06-30,6,323
Edgecombe,2020-07-01,2,325
Edgecombe,2020-07-02,5,330
Edgecombe,2020-07-03,2,332
Edgecombe,2020-07-04,8,340
